timestamp_us,steer_us,throttle_us,speed_mps
122004127,1500,1500,0.0000
123004170,1500,1500,0.0000
124004204,1500,1500,0.0000
125004236,1500,1500,0.0000
126004263,1500,1500,0.0000
126800691,1483,1546,0.0011
126977003,1475,1729,0.7721
127004315,1458,1854,0.7721
127024443,1458,1854,2.8696
127049768,1458,1854,5.3755
127070254,1458,1854,6.6453
127087286,1458,1854,7.9929
127103171,1458,1854,8.5701
127117313,1458,1854,9.6263
127131183,1458,1854,9.8151
127143756,1458,1854,10.8276
127156195,1458,1854,10.9443
127167761,1458,1854,11.7703
127179322,1458,1854,11.7754
127190183,1458,1854,12.5344
127201125,1458,1854,12.4416
127211385,1458,1854,13.2686
127221784,1458,1854,13.0912
127231526,1458,1854,13.9741
127241549,1458,1854,13.5823
127251072,1458,1854,14.2955
127260739,1458,1854,14.0825
127269865,1458,1854,14.9173
127279244,1458,1854,14.5149
127288094,1458,1854,15.3826
127297243,1458,1854,14.8798
127305969,1458,1854,15.6012
127314969,1458,1854,15.1262
127323387,1458,1854,16.1720
127332107,1458,1854,15.6119
127340415,1458,1854,16.3861
127348974,1458,1854,15.9056
127357129,1458,1854,16.6935
127365547,1458,1854,16.1720
127373574,1458,1854,16.9597
127381974,1458,1854,16.2066
127389795,1458,1854,17.4064
127397992,1458,1854,16.6080
127405722,1458,1854,17.6113
127413807,1458,1854,16.8381
127421515,1458,1854,17.6616
127429565,1458,1854,16.9113
127437144,1458,1854,17.9622
127445111,1458,1854,17.0874
127452592,1458,1854,18.1975
127460396,1458,1854,17.4443
127467835,1458,1854,18.3003
127475599,1458,1854,17.5342
127482964,1458,1854,18.4841
127490616,1458,1854,17.7909
127497959,1458,1854,18.5395
127505573,1458,1854,17.8797
127512846,1458,1854,18.7180
127520434,1458,1854,17.9409
127527591,1458,1854,19.0213
127535076,1458,1854,18.1878
127542213,1458,1854,19.0746
127549638,1458,1854,18.3348
127556730,1458,1854,19.1957
127564156,1458,1854,18.3323
127571247,1458,1854,19.1984
127578597,1458,1854,18.5219
127585621,1458,1854,19.3815
127592936,1458,1854,18.6105
127599932,1458,1854,19.4591
127607207,1458,1854,18.7128
127614118,1458,1854,19.6984
127621388,1458,1854,18.7257
127628350,1458,1854,19.5541
127635583,1458,1854,18.8215
127642498,1458,1854,19.6870
127649704,1458,1854,18.8920
127656526,1458,1854,19.9554
127663664,1458,1863,19.0720
127670522,1458,1863,19.8506
127677641,1458,1863,19.1229
127684464,1458,1863,19.9525
127691581,1458,1863,19.1282
127698368,1458,1863,20.0583
127705484,1458,1863,19.1309
127712223,1458,1863,20.2012
127719285,1458,1863,19.2772
127725916,1458,1863,20.5302
127732892,1458,1863,19.5149
127739580,1458,1863,20.3552
127746602,1458,1863,19.3870
127753261,1458,1854,20.4439
127760236,1458,1854,19.5177
127766889,1458,1854,20.4623
127773836,1458,1854,19.5963
127780469,1458,1854,20.5240
127787400,1458,1854,19.6416
127793960,1458,1854,20.7524
127800840,1458,1854,19.7872
127807477,1458,1854,20.5116
127814341,1458,1854,19.8333
127820962,1458,1854,20.5612
127827828,1458,1854,19.8275
127834418,1458,1854,20.6579
127841277,1458,1854,19.8477
127847856,1458,1854,20.6925
127854740,1458,1854,19.7757
127861304,1458,1854,20.7397
127868192,1458,1854,19.7642
127874722,1458,1854,20.8477
127881608,1458,1854,19.7699
127888115,1458,1854,20.9214
127894970,1458,1854,19.8593
127901500,1458,1854,20.8477
127908359,1458,1854,19.8477
127914878,1458,1854,20.8829
127921723,1458,1854,19.8883
127928227,1458,1854,20.9311
127935081,1458,1854,19.8622
127941603,1458,1854,20.8733
127948397,1458,1854,20.0376
127954915,1458,1854,20.8861
127961748,1458,1854,19.9233
127968200,1458,1854,21.0998
127974998,1458,1854,20.0258
127981507,1458,1854,20.9150
127988312,1458,1854,20.0052
127994795,1458,1854,20.9989
128001606,1458,1854,19.9876
128004493,1458,1854,19.9876
128008101,1458,1854,20.9601
128014871,1458,1854,20.1087
128021352,1458,1854,21.0054
128028108,1458,1854,20.1503
128034533,1458,1854,21.1884
128041329,1458,1854,20.0317
128047838,1458,1854,20.9150
128054585,1458,1854,20.1772
128061080,1458,1854,20.9601
128067842,1458,1854,20.1325
128074270,1458,1854,21.1785
128081022,1458,1854,20.1623
128087483,1458,1854,21.0704
128094270,1458,1854,20.0583
128100727,1500,1854,21.0834
128107480,1500,1854,20.1593
128113944,1500,1854,21.0606
128120682,1500,1854,20.2042
128127110,1500,1854,21.1785
128129367,1500,1854,60.3171
128133863,1500,1854,30.2793
128140321,1500,1854,21.0802
128147055,1500,1854,20.2162
128153489,1500,1854,21.1588
128160214,1500,1854,20.2432
128166694,1500,1854,21.0086
128173473,1500,1500,20.0820
128179923,1500,1500,21.1063
128186748,1500,1500,19.9466
128193359,1500,1500,20.5923
128200360,1500,1500,19.4452
128207104,1500,1500,20.1862
128214335,1500,1500,18.8267
128221211,1500,1500,19.7987
128228398,1500,1500,18.9419
128235430,1500,1500,19.3595
128242910,1500,1500,18.2000
128250121,1500,1500,18.8789
128257648,1500,1500,18.0863
128264975,1500,1500,18.5800
128272779,1500,1500,17.4443
128280309,1500,1500,18.0791
128288335,1500,1500,16.9618
128296034,1500,1500,17.6823
128304149,1500,1500,16.7758
128312243,1500,1500,16.8193
128320639,1500,1500,16.2143
128328863,1500,1500,16.5535
128337592,1500,1500,15.5958
128345965,1500,1500,16.2589
128354873,1500,1500,15.2824
128363593,1500,1500,15.6119
128372645,1500,1500,15.0393
128381543,1500,1500,15.2996
128391104,1500,1500,14.2386
128400284,1500,1500,14.8296
128410137,1500,1500,13.8167
128419645,1500,1500,14.3180
128429837,1500,1500,13.3571
128439728,1500,1500,13.7636
128450360,1500,1500,12.8043
128460678,1500,1500,13.1940
128471804,1500,1500,12.2358
128482649,1500,1500,12.5529
128494020,1500,1500,11.9722
128505252,1500,1500,12.1203
128517177,1500,1500,11.4160
128528936,1500,1500,11.5771
128541552,1500,1500,10.7907
128553774,1500,1500,11.1386
128566761,1500,1500,10.4825
128579729,1500,1500,10.4978
128593532,1500,1500,9.8628
128607173,1500,1500,9.9799
128621844,1500,1500,9.2792
128636333,1500,1500,9.3958
128651668,1500,1500,8.8774
128667146,1500,1500,8.7954
128683791,1500,1500,8.1788
128700549,1500,1500,8.1236
128718627,1500,1500,7.5305
128736973,1500,1500,7.4205
128756297,1500,1500,7.0449
128776745,1500,1500,6.6577
128798754,1500,1500,6.1855
128822235,1500,1500,5.7977
128847330,1500,1500,5.4248
128874600,1500,1500,4.9921
128904657,1500,1500,4.5293
128939330,1500,1500,3.9263
128980616,1500,1500,3.2974
129004631,1500,1500,3.2974
129035027,1500,1500,2.5020
129130109,1500,1500,1.4318
129361664,1458,1804,0.0000
129379672,1458,1804,0.5455
129408836,1458,1804,4.6679
129432008,1458,1804,5.8750
