timestamp_us,steer_us,throttle_us,speed_mps
255007068,1500,1500,0.0000
256007110,1500,1500,0.0000
257007141,1500,1500,0.0000
258007170,1500,1500,0.0000
259007197,1500,1500,0.0000
259401093,1442,1500,0.0005
259431794,1442,1500,4.4342
259437065,1442,1500,25.8273
259671518,1442,1500,0.0000
259774868,1442,1179,0.4030
259801300,1492,1321,5.1504
259823980,1492,1321,6.0025
259846984,1492,1321,5.9179
259869584,1492,1321,6.0237
259892397,1492,1321,5.9675
259914347,1492,1321,6.2021
259935690,1492,1321,6.3785
259957176,1492,1321,6.3360
259977941,1492,1321,6.5560
259999049,1492,1321,6.4495
260007241,1492,1321,6.4495
260019630,1492,1321,6.6146
260040192,1492,1321,6.6207
260060276,1508,1321,6.7783
260080345,1508,1321,6.7834
260100133,1508,1404,6.8797
260121403,1508,1404,6.4004
260144054,1508,1404,6.0101
260167292,1508,1404,5.8583
260192657,1508,1404,5.3671
260219481,1508,1404,5.0751
260248415,1508,1404,4.7050
260280591,1517,1496,4.2310
260319159,1517,1496,3.5298
260366864,1517,1496,2.8537
260433383,1517,1496,2.0466
260671810,1525,1579,0.0000
261007360,1533,1613,0.0000
261224086,1542,1754,0.1722
261297965,1542,1754,1.8427
261332981,1533,1871,3.8878
261359871,1533,1871,5.0627
261381463,1533,1871,6.3049
261400684,1533,1871,7.0827
261417802,1533,1871,7.9528
261433927,1533,1871,8.4425
261448691,1533,1871,9.2208
261462998,1533,1871,9.5153
261476548,1533,1871,10.0469
261489774,1533,1871,10.2930
261502418,1533,1871,10.7668
261514862,1533,1871,10.9399
261526723,1533,1871,11.4776
261538538,1533,1871,11.5223
261549892,1533,1871,11.9901
261561334,1533,1871,11.8979
261572332,1533,1871,12.3782
261583194,1533,1871,12.5332
261593839,1533,1871,12.7887
261604452,1533,1871,12.8273
261614772,1533,1871,13.1914
261625115,1533,1871,13.1621
261635183,1533,1871,13.5216
261645305,1533,1871,13.4495
261655110,1533,1871,13.8843
261665038,1533,1871,13.7123
261674764,1533,1871,13.9971
261684589,1533,1871,13.8560
261694122,1533,1871,14.2805
261703665,1533,1871,14.2655
261712921,1533,1871,14.7078
261722417,1533,1871,14.3361
261731764,1533,1871,14.5646
261741146,1533,1871,14.5103
261750207,1533,1871,15.0244
261759355,1533,1871,14.8815
261768345,1533,1871,15.1430
261777498,1533,1871,14.8733
261786410,1533,1871,15.2755
261795378,1533,1871,15.1802
261804157,1533,1871,15.5070
261813070,1533,1871,15.2738
261821763,1533,1871,15.6604
261830691,1533,1871,15.2482
261839397,1533,1871,15.6370
261848182,1533,1871,15.4964
261856796,1533,1871,15.8040
261865449,1533,1871,15.7328
261873933,1533,1871,16.0462
261882649,1533,1871,15.6191
261891201,1533,1871,15.9186
261899824,1533,1871,15.7875
261908204,1533,1871,16.2453
261916700,1533,1871,16.0235
261925016,1533,1871,16.3703
261933505,1533,1871,16.0367
261941884,1533,1871,16.2472
261950353,1533,1871,16.0746
261958648,1533,1871,16.4118
261967080,1533,1871,16.1451
261975355,1533,1871,16.4514
261983710,1533,1871,16.2939
261991945,1533,1871,16.5314
262000221,1533,1871,16.4495
262007444,1533,1871,16.4495
262008446,1533,1871,16.5515
262016718,1533,1871,16.4574
262024856,1533,1871,16.7284
262033134,1533,1871,16.4455
262041284,1533,1871,16.7038
262049546,1533,1871,16.4773
262057663,1533,1871,16.7717
262065887,1533,1871,16.5535
262073940,1533,1871,16.9050
262082160,1533,1871,16.5615
262090249,1533,1871,16.8297
262098421,1533,1871,16.6588
262106434,1533,1871,16.9894
262114606,1533,1871,16.6588
262122611,1533,1871,17.0063
262130796,1533,1871,16.6323
262138830,1533,1871,16.9449
262146920,1533,1871,16.8277
262154923,1533,1871,17.0106
262162977,1533,1871,16.9029
262170910,1533,1871,17.1607
262179051,1533,1871,16.7222
262187093,1533,1871,16.9281
262195165,1533,1871,16.8652
262203135,1533,1871,17.0810
262211116,1533,1871,17.0575
262219054,1533,1871,17.1499
262227068,1533,1871,16.9872
262234984,1533,1871,17.1975
262243030,1533,1871,16.9197
262250942,1533,1871,17.2062
262258957,1533,1871,16.9851
262266831,1533,1871,17.2893
262274816,1533,1871,17.0489
262282709,1533,1871,17.2476
262290721,1533,1871,16.9915
262298602,1533,1871,17.2739
262306612,1533,1871,16.9957
262314473,1533,1871,17.3179
262322459,1533,1871,17.0468
262330300,1533,1871,17.3620
262338274,1533,1871,17.0724
262346129,1533,1871,17.3311
262354038,1533,1871,17.2128
262361899,1533,1871,17.3179
262369862,1533,1871,17.0960
262377680,1533,1871,17.4131
262385623,1533,1871,17.1391
262393441,1533,1871,17.4131
262401407,1533,1871,17.0896
262409276,1533,1871,17.3003
262417215,1533,1871,17.1477
262425062,1533,1871,17.3488
262432974,1533,1871,17.2062
262440731,1533,1871,17.5500
262448698,1533,1871,17.0874
262456569,1533,1871,17.2959
262464523,1533,1871,17.1154
262472342,1533,1871,17.4109
262480282,1533,1871,17.1456
262488065,1533,1871,17.4914
262495935,1533,1871,17.2981
