Timestamp_ms,Voltage_mV,Current_mA,Power_mW
11218,1880.00,-4557.50,8510.00
11319,1976.25,-4472.50,8850.00
11420,1963.75,-4432.50,7960.00
11521,1933.75,-4496.25,6090.00
11622,1577.50,-4472.50,7050.00
11723,1040.00,-4515.00,4700.00
11824,623.75,-4648.75,2910.00
11925,777.50,-4677.50,2730.00
12026,537.50,-4688.75,2510.00
12127,610.00,-4581.25,2790.00
12228,682.50,-4647.50,3170.00
12329,683.75,-4732.50,3550.00
12430,697.50,-4781.25,3280.00
12531,785.00,-4678.75,3670.00
12632,835.00,-4912.50,4100.00
12733,840.00,-4876.25,4280.00
12834,872.50,-4916.25,4220.00
12935,996.25,-4901.25,4880.00
13036,1447.50,-4880.00,7070.00
13137,1186.25,-3750.00,6670.00
13238,1610.00,-3490.00,5770.00
13339,1913.75,-3667.50,7010.00
13440,1892.50,-2815.00,5320.00
13541,1911.25,-2741.25,4280.00
13642,1770.00,-2743.75,5220.00
13743,1327.50,-2710.00,3660.00
13844,808.75,-2485.00,2010.00
13945,1035.00,-2838.75,1500.00
14046,612.50,-2357.50,1560.00
14147,531.25,-2625.00,1380.00
14248,630.00,-2271.25,1430.00
14349,611.25,-2338.75,1650.00
14450,653.75,-2483.75,1680.00
14551,727.50,-2333.75,1550.00
14652,802.50,-2411.25,1930.00
14753,780.00,-2557.50,2070.00
14854,841.25,-2191.25,1930.00
14955,856.25,-2493.75,2060.00
15056,1180.00,-2376.25,2800.00
15157,947.50,-2217.50,3690.00
15258,1481.25,-2442.50,3440.00
15359,1845.00,-2400.00,4160.00
15460,2013.75,-2351.25,4740.00
15561,1971.25,-2563.75,4770.00
15662,1961.25,-2387.50,4650.00
15763,1618.75,-2242.50,3760.00
15864,1152.50,-2260.00,2600.00
15965,1338.75,-2291.25,1450.00
16066,831.25,-2161.25,1220.00
16167,526.25,-2453.75,1230.00
16268,566.25,-2568.75,1460.00
16369,548.75,-2233.75,1470.00
16470,642.50,-2317.50,1720.00
16571,708.75,-2387.50,1590.00
16672,735.00,-2255.00,1650.00
16773,721.25,-2252.50,1830.00
16874,740.00,-2466.25,2070.00
16975,820.00,-2267.50,1800.00
17076,906.25,-2326.25,2110.00
17177,857.50,-2420.00,3340.00
17278,1187.50,-2415.00,4350.00
17379,1627.50,-2465.00,3700.00
17480,1926.25,-2322.50,4480.00
17581,1851.25,-2482.50,4860.00
17682,1976.25,-2663.75,4510.00
17783,1896.25,-2231.25,4650.00
17884,1420.00,-2505.00,3560.00
17985,1677.50,-2386.25,2110.00
18086,1173.75,-2316.25,1290.00
18187,687.50,-2296.25,1600.00
18288,556.25,-2242.50,1240.00
18389,547.50,-2307.50,1500.00
18490,581.25,-2285.00,1540.00
18591,608.75,-2591.25,1510.00
18692,715.00,-2227.50,1590.00
18793,645.00,-2691.25,1980.00
18894,726.25,-2231.25,1840.00
18995,771.25,-2580.00,2070.00
19096,851.25,-2571.25,2190.00
19197,792.50,-2413.75,2510.00
19298,832.50,-2618.75,4020.00
19399,1296.25,-2598.75,3280.00
19500,1747.50,-2782.50,4860.00
19601,1592.50,-2636.25,5160.00
19702,1876.25,-2558.75,4930.00
19803,1970.00,-2675.00,5240.00
19904,1706.25,-2637.50,4510.00
20005,1863.75,-2667.50,3340.00
20106,1503.75,-2391.25,1800.00
20207,931.25,-2495.00,2390.00
20308,528.75,-2722.50,1430.00
20409,701.25,-2617.50,1480.00
20510,472.50,-2588.75,1470.00
20611,566.25,-2783.75,1470.00
20712,631.25,-2375.00,1500.00
20813,625.00,-2566.25,1780.00
20914,685.00,-2502.50,2020.00
21015,722.50,-2562.50,1890.00
21116,780.00,-2335.00,1820.00
21217,740.00,-2616.25,2060.00
21318,793.75,-2576.25,3030.00
21419,957.50,-2497.50,2360.00
21520,1363.75,-2583.75,3520.00
21621,1157.50,-2697.50,4850.00
21722,1610.00,-2538.75,4900.00
21823,1903.75,-2735.00,4850.00
21924,1908.75,-2377.50,4540.00
22025,1928.75,-1946.25,3050.00
22126,1706.25,-1562.50,1600.00
22227,1227.50,-1686.25,2070.00
22328,676.25,-1690.00,1140.00
22429,982.50,-1530.00,590.00
22530,458.75,-1632.50,650.00
22631,361.25,-1797.50,600.00
22732,468.75,-1726.25,810.00
22833,402.50,-1876.25,930.00
22934,565.00,-1832.50,1190.00
23035,542.50,-1588.75,920.00
23136,588.75,-1712.50,1010.00
23237,725.00,-2048.75,1560.00
23338,662.50,-1647.50,1200.00
23439,786.25,-1892.50,1430.00
23540,991.25,-1971.25,1960.00
23641,816.25,-1882.50,2870.00
23742,1355.00,-1926.25,3560.00
23843,1643.75,-1775.00,3070.00
23944,1886.25,-1876.25,3530.00
24045,1852.50,-1841.25,3350.00
24146,1877.50,-1888.75,2750.00
24247,1635.00,-2093.75,2910.00
24348,1155.00,-1915.00,2210.00
24449,1392.50,-1796.25,1250.00
24550,901.25,-1733.75,730.00
24651,481.25,-1783.75,970.00
24752,516.25,-2100.00,1090.00
24853,425.00,-1973.75,1060.00
24954,517.50,-1561.25,870.00
25055,543.75,-1438.75,770.00
25156,585.00,-443.75,260.00
25257,417.50,-68.75,40.00
25358,526.25,-103.75,60.00
25459,578.75,-112.50,60.00
25560,0.00,-1.25,0.00
25661,0.00,-2.50,0.00
25762,68.75,-3.75,0.00
25863,508.75,-2.50,0.00
25964,2538.75,-3.75,10.00
26065,2102.50,-3.75,10.00
26166,2421.25,-2.50,0.00
26267,2527.50,-3.75,10.00
26368,2276.25,-2.50,0.00
26469,2468.75,-3.75,10.00
26570,2088.75,-5.00,10.00
26671,1552.50,-2.50,0.00
26772,1181.25,-2.50,0.00
26873,1336.25,-2.50,0.00
26974,1156.25,-2.50,0.00
27075,1187.50,-2.50,0.00
27176,1207.50,-2.50,0.00
27277,1213.75,-3.75,0.00
27378,1228.75,-1.25,0.00
27479,1265.00,-1.25,0.00
27580,1296.25,-3.75,0.00
27681,1315.00,-3.75,0.00
27782,1298.75,-2.50,0.00
27883,1432.50,-2.50,0.00
27984,1972.50,-3.75,10.00
28085,2390.00,-1.25,0.00
28186,2200.00,-1.25,0.00
28287,2513.75,-3.75,0.00
28388,2566.25,-3.75,10.00
28489,2288.75,-1.25,0.00
28590,2477.50,-7.50,10.00
28691,2096.25,0.00,10.00
28792,1535.00,-2.50,0.00
28893,1190.00,-3.75,0.00
28994,1328.75,-2.50,0.00
29095,1185.00,-3.75,0.00
29196,1210.00,-2.50,0.00
29297,1231.25,-2.50,0.00
29398,1231.25,0.00,0.00
29499,1230.00,-3.75,0.00
29600,1272.50,-1.25,0.00
29701,1310.00,-3.75,0.00
29802,1282.50,-2.50,0.00
29903,1316.25,-5.00,0.00
30004,235.00,-3.75,0.00
30105,585.00,-2.50,0.00
30206,376.25,-2.50,0.00
30307,685.00,-2.50,0.00
30408,810.00,-2.50,0.00
30509,675.00,-3.75,0.00
30610,768.75,-2.50,0.00
30711,541.25,-2.50,0.00
30812,173.75,-3.75,0.00
30913,0.00,-2.50,0.00
31014,0.00,-5.00,0.00
31115,0.00,-2.50,0.00
31216,0.00,-5.00,0.00
31317,0.00,-5.00,0.00
31418,0.00,-3.75,0.00
31519,0.00,-2.50,0.00
31620,0.00,-3.75,0.00
31721,0.00,-3.75,0.00
31822,0.00,-2.50,0.00
31923,0.00,-5.00,0.00
32024,3656.25,6687.50,24050.00
32125,3978.75,5135.00,20430.00
32226,3872.50,4391.25,19580.00
32327,771.25,-2.50,0.00
32428,635.00,-2.50,0.00
32529,890.00,-2.50,0.00
32630,746.25,0.00,0.00
32731,820.00,-3.75,0.00
32832,605.00,-2.50,0.00
32933,215.00,-1.25,0.00
33034,441.25,-2.50,0.00
33135,25.00,-5.00,0.00
33236,0.00,-3.75,0.00
33337,0.00,-3.75,0.00
33438,0.00,-1.25,0.00
33539,0.00,-2.50,0.00
33640,0.00,-1.25,0.00
33741,0.00,-3.75,0.00
33842,0.00,-2.50,0.00
33943,0.00,-3.75,0.00
34044,0.00,-3.75,0.00
34145,0.00,-5.00,0.00
34246,0.00,-1.25,0.00
34347,0.00,-2.50,0.00
34448,147.50,-3.75,0.00
34549,555.00,-1.25,0.00
34650,372.50,-2.50,0.00
34751,693.75,-1.25,0.00
34852,818.75,-3.75,0.00
34953,696.25,-3.75,0.00
35054,781.25,-3.75,0.00
35155,556.25,-2.50,0.00
35256,143.75,-3.75,0.00
35357,0.00,-2.50,0.00
35458,0.00,-3.75,0.00
35559,0.00,-5.00,0.00
35660,0.00,-1.25,0.00
35761,0.00,-2.50,0.00
35862,0.00,-2.50,0.00
35963,0.00,-3.75,0.00
36064,0.00,-3.75,0.00
36165,0.00,-3.75,0.00
36266,0.00,-1.25,0.00
36367,0.00,-2.50,0.00
36468,0.00,-2.50,0.00
36569,46.25,-2.50,0.00
36670,0.00,-3.75,0.00
36771,243.75,-2.50,0.00
36872,616.25,-2.50,0.00
36973,802.50,-3.75,0.00
37074,730.00,-1.25,0.00
37175,805.00,-2.50,0.00
37276,653.75,-2.50,0.00
37377,248.75,-2.50,0.00
37478,467.50,-3.75,0.00
37579,61.25,-1.25,0.00
37680,0.00,-2.50,0.00
37781,0.00,-2.50,0.00
37882,0.00,-3.75,0.00
37983,0.00,-3.75,0.00
38084,0.00,-2.50,0.00
38185,0.00,-3.75,0.00
38286,0.00,-2.50,0.00
38387,0.00,-2.50,0.00
38488,0.00,-3.75,0.00
38589,0.00,-5.00,0.00
38690,0.00,-3.75,0.00
38791,0.00,-3.75,0.00
38892,130.00,-3.75,0.00
38993,558.75,-3.75,0.00
39094,376.25,-2.50,0.00
39195,682.50,-2.50,0.00
39296,821.25,-3.75,0.00
39397,693.75,-2.50,0.00
39498,777.50,-1.25,0.00
39599,546.25,-3.75,0.00
39700,136.25,-3.75,0.00
39801,0.00,-2.50,0.00
39902,0.00,-3.75,0.00
40003,0.00,-2.50,0.00
40104,0.00,-5.00,0.00
40205,0.00,-5.00,0.00
40306,0.00,-3.75,0.00
40407,0.00,-5.00,0.00
40508,0.00,-1.25,0.00
40609,0.00,-1.25,0.00
40710,0.00,-2.50,0.00
40811,0.00,-3.75,0.00
40912,0.00,-1.25,0.00
41013,85.00,-1.25,0.00
41114,503.75,-3.75,0.00
41215,291.25,-2.50,0.00
41316,651.25,-2.50,0.00
41417,825.00,-5.00,0.00
41518,726.25,-1.25,0.00
41619,801.25,-3.75,0.00
41720,615.00,-3.75,0.00
41821,206.25,-2.50,0.00
41922,0.00,-3.75,0.00
42023,8.75,-2.50,0.00
42124,0.00,-2.50,0.00
42225,0.00,-5.00,0.00
42326,0.00,-2.50,0.00
42427,0.00,-1.25,0.00
42528,0.00,-3.75,0.00
42629,0.00,-3.75,0.00
42730,0.00,-1.25,0.00
42831,0.00,-2.50,0.00
42932,0.00,-2.50,0.00
43033,0.00,-3.75,0.00
43134,26.25,-2.50,0.00
43235,0.00,-2.50,0.00
43336,206.25,-2.50,0.00
43437,600.00,-1.25,0.00
43538,810.00,-2.50,0.00
43639,727.50,-3.75,0.00
43740,815.00,-3.75,0.00
43841,665.00,-3.75,0.00
43942,277.50,-2.50,0.00
44043,505.00,-2.50,0.00
44144,83.75,-3.75,0.00
44245,0.00,-2.50,0.00
44346,0.00,-2.50,0.00
44447,0.00,-1.25,0.00
44548,0.00,-2.50,0.00
44649,0.00,-2.50,0.00
44750,0.00,-3.75,0.00
44851,0.00,-2.50,0.00
44952,0.00,-2.50,0.00
45053,0.00,-3.75,0.00
45154,0.00,-2.50,0.00
45255,0.00,-2.50,0.00
45356,0.00,-3.75,0.00
45457,97.50,-1.25,0.00
45558,523.75,-2.50,0.00
45659,312.50,-3.75,0.00
45760,657.50,-2.50,0.00
45861,815.00,-3.75,0.00
45962,715.00,-3.75,0.00
46063,793.75,-1.25,0.00
46164,593.75,-1.25,0.00
46265,195.00,-5.00,0.00
46366,0.00,-3.75,0.00
46467,0.00,-5.00,0.00
46568,0.00,-3.75,0.00
46669,0.00,-1.25,0.00
46770,0.00,-3.75,0.00
46871,0.00,-2.50,0.00
46972,0.00,-3.75,0.00
47073,0.00,0.00,0.00
47174,0.00,-2.50,0.00
47275,0.00,-2.50,0.00
47376,0.00,-2.50,0.00
47477,0.00,-2.50,0.00
47578,3.75,-3.75,0.00
47679,0.00,-3.75,0.00
47780,103.75,-2.50,0.00
