timestamp_us,steer_us,throttle_us,speed_mps
243859078,1508,1796,17.8656
243866825,1508,1796,17.5727
243874486,1508,1796,17.7700
243882205,1508,1796,17.6364
243889808,1508,1796,17.9055
243897490,1508,1796,17.7214
243905059,1508,1796,17.9860
243912773,1508,1796,17.6479
243920332,1508,1796,18.0097
243928065,1508,1796,17.6045
243935638,1508,1796,17.9765
243943287,1508,1796,17.7978
243950842,1508,1796,18.0193
243958544,1508,1796,17.6754
243966126,1508,1796,17.9551
243973794,1508,1796,17.7537
243981355,1508,1796,18.0050
243988999,1508,1796,17.8095
243996498,1508,1796,18.1538
244004145,1508,1796,17.8025
244010453,1508,1796,17.8025
244011712,1508,1796,17.9907
244019346,1508,1796,17.8328
244026843,1508,1796,18.1587
244034451,1508,1796,17.8938
244041951,1508,1796,18.1514
244049627,1508,1796,17.7352
244057160,1508,1796,18.0719
244064765,1508,1796,17.9008
244072301,1508,1796,18.0647
244079854,1508,1796,18.0241
244087336,1508,1796,18.1951
244094902,1508,1796,17.9931
244102389,1508,1796,18.1829
244109987,1508,1796,17.9173
244117510,1508,1796,18.0959
244125084,1508,1796,17.9741
244132534,1508,1796,18.2732
244140112,1508,1796,17.9646
244147571,1508,1796,18.2512
244155129,1508,1796,18.0121
244162612,1508,1796,18.1927
244170205,1508,1796,17.9291
244177689,1508,1796,18.1902
244185265,1508,1796,17.9693
244192713,1508,1796,18.2782
244200263,1508,1796,18.0312
244207687,1508,1796,18.3372
244215219,1508,1796,18.0743
244222691,1508,1796,18.2194
244230253,1508,1796,18.0026
244237709,1508,1796,18.2585
244245210,1508,1796,18.1490
244252663,1508,1796,18.2659
244260147,1508,1796,18.1902
244267551,1508,1796,18.3868
244275112,1508,1796,18.0050
244282556,1508,1796,18.2880
244290073,1508,1796,18.1104
244297526,1508,1796,18.2659
244305008,1508,1796,18.1951
244312434,1508,1796,18.3323
244319985,1508,1796,18.0288
244327401,1508,1796,18.3570
244334913,1508,1796,18.1224
244342289,1508,1796,18.4566
244349806,1508,1796,18.1104
244357207,1508,1804,18.3942
244364762,1508,1804,18.0193
244372143,1508,1804,18.4441
244379623,1508,1804,18.2000
244386943,1508,1804,18.5978
244394388,1508,1804,18.2855
244401737,1508,1804,18.5244
244409214,1508,1804,18.2073
244416601,1508,1804,18.4291
244424018,1508,1804,18.3545
244431362,1508,1804,18.5370
244438830,1508,1804,18.2292
244446128,1508,1804,18.6538
