timestamp_us,steer_us,throttle_us,speed_mps
6920139749,1509,1620,3.2949
6920181938,1509,1620,3.2268
6920222981,1509,1620,3.3169
6920264853,1509,1620,3.2512
6920268663,1509,1620,3.2512
6920305554,1509,1620,3.3448
6920346495,1509,1620,3.3252
6920386632,1509,1620,3.3918
6920427810,1509,1620,3.3060
6920467817,1509,1620,3.4028
6920508522,1509,1620,3.3444
6920548102,1509,1620,3.4395
6920587994,1509,1620,3.4126
6920627139,1509,1620,3.4777
6920667298,1509,1620,3.3899
6920706284,1509,1620,3.4919
6920745797,1509,1620,3.4453
6920784139,1509,1620,3.5506
6920822992,1509,1620,3.5039
6920860870,1509,1620,3.5941
6920899819,1509,1620,3.4952
6920937727,1509,1620,3.5912
6920976156,1509,1620,3.5425
6921013415,1509,1620,3.6538
6921051341,1509,1620,3.5895
6921088349,1509,1620,3.6785
6921126305,1509,1620,3.5867
6921163218,1509,1620,3.6880
6921200887,1509,1620,3.6140
6921237377,1509,1620,3.7308
6921268832,1509,1620,3.7308
6921274834,1509,1620,3.6345
6921311512,1509,1620,3.7116
6921349132,1509,1620,3.6187
6921385853,1509,1500,3.7073
6921430401,1509,1500,3.0559
6921473217,1509,1500,3.1796
6921516287,1509,1500,3.1608
6921561605,1509,1500,3.0040
6921611859,1509,1500,2.7090
6921665922,1509,1500,2.5181
6921727067,1509,1500,2.2264
6921795911,1509,1500,1.9775
6921879345,1509,1500,1.6317
6921991638,1509,1500,1.2123
6922233178,1509,1500,0.0000
6922268985,1509,1500,0.0000
6923269061,1509,1500,0.0000
6924269122,1509,1500,0.0000
6924723752,1509,1620,0.0498
6924927285,1509,1620,0.6689
6925046180,1509,1619,1.1450
6925142049,1509,1620,1.4200
6925225666,1509,1620,1.6281
6925269176,1509,1620,1.6281
6925301853,1509,1620,1.7869
6925374324,1509,1620,1.8785
6925440984,1509,1620,2.0422
6925504957,1509,1620,2.1280
6925564909,1509,1620,2.2707
6925623326,1509,1620,2.3304
6925679620,1509,1620,2.4183
6925735377,1509,1620,2.4416
6925788455,1509,1620,2.5648
6925841001,1509,1620,2.5908
6925891353,1509,1620,2.7037
6925941753,1509,1620,2.7011
6925990637,1509,1620,2.7849
6926039641,1509,1620,2.7781
6926086588,1509,1620,2.8998
6926133703,1509,1620,2.8894
6926179029,1509,1620,3.0035
6926224876,1509,1620,2.9693
6926269261,1509,1620,3.0672
6926269429,1509,1620,3.0672
6926313841,1509,1620,3.0537
6926356730,1509,1620,3.1741
6926399890,1509,1620,3.1542
6926441379,1509,1620,3.2812
6926483483,1509,1620,3.2333
6926524284,1509,1620,3.3366
6926565360,1509,1620,3.3142
6926604979,1509,1620,3.4361
6926644908,1509,1620,3.4094
6926683489,1509,1620,3.5286
6926722730,1509,1620,3.4692
6926760939,1509,1620,3.5629
6926799598,1509,1620,3.5214
6926836977,1509,1620,3.6420
6926875083,1509,1619,3.5726
6926911964,1509,1619,3.6912
6926949646,1509,1619,3.6128
6926986606,1509,1619,3.6833
6927023913,1509,1619,3.6491
6927060144,1509,1619,3.7574
6927097170,1509,1619,3.6768
6927133286,1509,1619,3.7694
6927170237,1509,1619,3.6842
6927206485,1509,1619,3.7557
6927243064,1509,1619,3.7217
6927269559,1509,1619,3.7217
6927278812,1509,1619,3.8082
6927315131,1509,1619,3.7483
6927350838,1509,1619,3.8126
6927387088,1509,1619,3.7555
6927422834,1509,1619,3.8084
6927458934,1509,1619,3.7711
6927494213,1509,1619,3.8588
6927530376,1509,1619,3.7645
6927565839,1509,1619,3.8388
6927602202,1509,1619,3.7438
6927637792,1509,1619,3.8251
6927673798,1509,1619,3.7809
6927709151,1509,1619,3.8508
6927745255,1509,1619,3.7707
6927780771,1509,1619,3.8331
6927817348,1509,1619,3.7219
6927852934,1509,1619,3.8255
6927889106,1509,1619,3.7636
6927924509,1509,1619,3.8453
6927960422,1509,1619,3.7907
6927995762,1509,1619,3.8522
6928032041,1509,1619,3.7525
6928067154,1509,1619,3.8771
6928102933,1509,1619,3.8049
6928137896,1509,1619,3.8937
6928173548,1509,1619,3.8185
6928208799,1509,1619,3.8619
6928244960,1509,1619,3.7647
6928269768,1509,1619,3.7647
6928279909,1509,1619,3.8953
6928315527,1509,1619,3.8221
6928350345,1509,1619,3.9099
6928386063,1509,1619,3.8114
6928421135,1509,1619,3.8816
6928457317,1509,1619,3.7625
6928492519,1509,1619,3.8673
6928528552,1509,1619,3.7781
6928563960,1509,1619,3.8448
6928600120,1509,1619,3.7648
6928635759,1509,1619,3.8199
6928672354,1509,1619,3.7201
6928708161,1509,1619,3.8019
6928744823,1509,1619,3.7133
6928780980,1509,1619,3.7651
6928817945,1509,1619,3.6828
6928854293,1509,1619,3.7453
6928891481,1509,1619,3.6607
6928927664,1509,1619,3.7624
6928964583,1509,1619,3.6874
6929000800,1509,1619,3.7589
6929037749,1509,1619,3.6844
6929074188,1509,1619,3.7360
6929111180,1509,1619,3.6801
6929147478,1509,1619,3.7505
6929184307,1509,1619,3.6964
6929220510,1509,1619,3.7603
6929257477,1509,1619,3.6826
6929269927,1509,1619,3.6826
6929293813,1509,1619,3.7466
6929330931,1509,1619,3.6676
6929367079,1509,1619,3.7661
6929404083,1509,1619,3.6789
6929440281,1509,1619,3.7609
6929477432,1509,1619,3.6644
6929513826,1509,1619,3.7406
6929550874,1509,1619,3.6746
6929586960,1509,1619,3.7725
6929623919,1509,1619,3.6834
6929681544,1509,1619,2.3624
6929753925,1509,1619,1.8808
6929823282,1509,1619,1.9628
6929940372,1509,1619,1.1627
6930091973,1509,1619,0.8980
6930270075,1509,1619,0.8980
6930334882,1509,1619,0.0000
6931270253,1509,1619,0.0000
6932270328,1509,1500,0.0000
6933270384,1509,1500,0.0000
6934270428,1509,1500,0.0000
6935270471,1509,1500,0.0000
6936270512,1509,1500,0.0000
6937270553,1509,1500,0.0000
6938270592,1509,1500,0.0000
6939270633,1509,1500,0.0000
6940270671,1509,1500,0.0000
6941270711,1509,1500,0.0000
6942270754,1509,1500,0.0000
6943270796,1509,1500,0.0000
6944270836,1509,1500,0.0000
6945270876,1509,1497,0.0000
6945561141,1509,1688,0.0088
6945681318,1509,1688,1.1328
6945753141,1509,1688,1.8954
6945811125,1509,1688,2.3478
6945860972,1509,1688,2.7311
6945905478,1509,1688,3.0588
6945946373,1509,1688,3.3289
6945984385,1509,1688,3.5814
6946020762,1509,1688,3.7424
6946054953,1509,1688,3.9816
6946088095,1509,1688,4.1076
6946119462,1509,1688,4.3401
6946150238,1509,1688,4.4234
6946179543,1509,1688,4.6455
6946208958,1509,1688,4.6281
6946236816,1509,1688,4.8868
6946264512,1509,1688,4.9154
6946270931,1509,1688,4.9154
6946291062,1509,1688,5.1275
6946317521,1509,1688,5.1452
6946342900,1509,1688,5.3641
6946368589,1509,1688,5.2994
6946393036,1509,1688,5.5686
6946417657,1509,1688,5.5293
6946441382,1509,1688,5.7381
6946465248,1509,1688,5.7042
6946488227,1509,1688,5.9244
6946511601,1509,1688,5.8242
6946533947,1509,1688,6.0922
6946556524,1509,1688,6.0298
6946578320,1509,1688,6.2459
6946600463,1509,1688,6.1480
6946621835,1509,1688,6.3698
6946643639,1509,1688,6.2436
6946664594,1509,1688,6.4966
6946685816,1509,1688,6.4148
6946706338,1509,1688,6.6336
6946727175,1509,1688,6.5334
6946747426,1509,1688,6.7224
6946768032,1509,1688,6.6066
6946787897,1509,1688,6.8530
6946808048,1509,1688,6.7558
6946827582,1509,1688,6.9692
6946847599,1509,1688,6.8010
6946867023,1509,1688,7.0086
6946886848,1509,1688,6.8669
6946905925,1509,1688,7.1361
6946925315,1509,1688,7.0209
6946944113,1509,1688,7.2420
6946963467,1509,1688,7.0340
6946982247,1509,1688,7.2490
6947001453,1509,1688,7.0882
6947019965,1509,1688,7.3539
6947038776,1509,1688,7.2370
6947057006,1509,1688,7.4677
6947075868,1509,1688,7.2175
6947094104,1509,1688,7.4652
6947112721,1509,1688,7.3124
6947130748,1509,1688,7.5518
6947149040,1509,1688,7.4424
6947166875,1509,1688,7.6331
6947185299,1509,1688,7.3890
6947203128,1509,1688,7.6356
6947221313,1509,1688,7.4862
6947238877,1509,1688,7.7508
6947256710,1509,1688,7.6339
6947271101,1509,1688,7.6339
6947274233,1509,1688,7.7690
6947292162,1509,1688,7.5930
6947309602,1509,1688,7.8059
6947327394,1509,1500,7.6515
6947346699,1509,1500,7.0518
6947366705,1509,1500,6.8047
6947385637,1509,1500,7.1908
6947404182,1509,1500,7.3408
6947422748,1509,1500,7.3325
6947442048,1509,1500,7.0537
6947461326,1509,1500,7.0617
6947480762,1509,1500,7.0043
6947500556,1509,1500,6.8776
6947520781,1509,1500,6.7311
6947541365,1509,1500,6.6137
6947562196,1509,1500,6.5352
6947583343,1509,1500,6.4376
6947604830,1509,1500,6.3357
6947626687,1509,1500,6.2285
6947649119,1509,1500,6.0688
6947671916,1509,1500,5.9716
6947695278,1509,1500,5.8272
6947719103,1509,1500,5.7140
6947743176,1509,1500,5.6551
6947768011,1509,1500,5.4816
6947793606,1509,1500,5.3188
6947819532,1509,1500,5.2509
6947846487,1509,1500,5.0505
6947873851,1509,1500,4.9750
6947901964,1509,1500,4.8424
6947931233,1509,1500,4.6512
6947961618,1509,1500,4.4804
6947992709,1509,1500,4.3786
6948025543,1509,1500,4.1462
6948058649,1509,1500,4.1121
